,date,equity_curve,benchmark,year
86,1995-03-24,13404.800033569336,30.99521255493164,1995
87,1995-03-31,13404.800033569336,30.927696228027344,1995
88,1995-04-07,13404.800033569336,31.294170379638672,1995
89,1995-04-14,13404.800033569336,31.525630950927734,1995
90,1995-04-21,13404.800033569336,31.409896850585938,1995
91,1995-04-28,13404.800033569336,31.843870162963867,1995
92,1995-05-05,14020.483016967772,32.210330963134766,1995
93,1995-05-12,14603.757247924805,32.5575065612793,1995
94,1995-05-19,14603.757247924805,32.15247344970703,1995
95,1995-05-26,14603.757247924805,32.44176483154297,1995
96,1995-06-02,14603.757247924805,33.04935073852539,1995
97,1995-06-09,14603.757247924805,32.75039291381836,1995
98,1995-06-16,14939.719142913818,33.505332946777344,1995
99,1995-06-23,14939.719142913818,34.15528106689453,1995
100,1995-06-30,14939.719142913818,33.77696228027344,1995
101,1995-07-07,14939.719142913818,34.62089157104492,1995
102,1995-07-14,14939.719142913818,34.79550552368164,1995
103,1995-07-21,14939.719142913818,34.397769927978516,1995
104,1995-07-28,14939.719142913818,34.950721740722656,1995
105,1995-08-04,14608.3602104187,34.756717681884766,1995
106,1995-08-11,14260.39326095581,34.553001403808594,1995
107,1995-08-18,14807.148204803469,34.87311553955078,1995
108,1995-08-25,14939.719142913818,34.950721740722656,1995
109,1995-09-01,15320.791362762451,35.1738166809082,1995
110,1995-09-08,16265.167903900146,35.72673034667969,1995
111,1995-09-15,17540.303951263428,36.47332000732422,1995
112,1995-09-22,17540.303951263428,36.39531326293945,1995
113,1995-09-29,17540.303951263428,36.5025634765625,1995
114,1995-10-06,17540.303951263428,36.45381546020508,1995
115,1995-10-13,17540.303951263428,36.59035873413086,1995
116,1995-10-20,17540.303951263428,36.71710968017578,1995
117,1995-10-27,17540.303951263428,36.31726837158203,1995
118,1995-11-03,17540.303951263428,36.970672607421875,1995
119,1995-11-10,17628.122982025146,37.15596389770508,1995
120,1995-11-17,17822.27486038208,37.5655517578125,1995
121,1995-11-24,17863.873538970947,37.65333557128906,1995
122,1995-12-01,17863.873538970947,38.06292724609375,1995
123,1995-12-08,17863.873538970947,38.794334411621094,1995
124,1995-12-15,17863.873538970947,38.81831359863281,1995
125,1995-12-22,17863.873538970947,38.435630798339844,1995
126,1995-12-29,17863.873538970947,38.61224365234375,1995
127,1996-01-05,17863.873538970947,38.68093490600586,1996
128,1996-01-12,17863.873538970947,37.827232360839844,1996
129,1996-01-19,17863.873538970947,38.474857330322266,1996
130,1996-01-26,18146.15979385376,39.0832405090332,1996
131,1996-02-02,18555.93524551392,39.96635437011719,1996
132,1996-02-09,19193.351139068604,41.34014129638672,1996
133,1996-02-16,18933.83087539673,40.78080749511719,1996
134,1996-02-23,18933.83087539673,41.408809661865234,1996
135,1996-03-01,18933.83087539673,40.75137710571289,1996
136,1996-03-08,18933.83087539673,39.87806701660156,1996
137,1996-03-15,18933.83087539673,40.449424743652344,1996
138,1996-03-22,19238.26903152466,41.09993362426758,1996
139,1996-03-29,19099.89032363892,40.80424499511719,1996
140,1996-04-05,19344.35919570923,41.32664108276367,1996
141,1996-04-12,18813.904804229736,40.19314956665039,1996
142,1996-04-19,19053.767658233643,40.7056770324707,1996
143,1996-04-26,19321.29518508911,41.27732849121094,1996
144,1996-05-03,19321.29518508911,40.56768798828125,1996
145,1996-05-10,19321.29518508911,41.23790740966797,1996
146,1996-05-17,19321.29518508911,42.38121032714844,1996
147,1996-05-24,19321.29518508911,43.00215530395508,1996
148,1996-05-31,19321.29518508911,42.18408203125,1996
149,1996-06-07,19321.29518508911,42.65718078613281,1996
150,1996-06-14,19321.29518508911,42.22350311279297,1996
151,1996-06-21,19321.29518508911,42.36796188354492,1996
152,1996-06-28,19407.14482498169,42.556236267089844,1996
153,1996-07-05,18964.36503982544,41.585235595703125,1996
154,1996-07-12,18670.683185577396,40.94117736816406,1996
155,1996-07-19,18498.987384796143,40.564674377441406,1996
156,1996-07-26,18426.704120635983,40.406131744384766,1996
157,1996-08-02,19249.018878936768,42.209449768066406,1996
158,1996-08-09,19149.611560821533,41.991455078125,1996
159,1996-08-16,19149.611560821533,42.38780212402344,1996
160,1996-08-23,19149.611560821533,42.397701263427734,1996
161,1996-08-30,19149.611560821533,41.42668533325195,1996
162,1996-09-06,19149.611560821533,41.8131217956543,1996
163,1996-09-13,19910.330444335938,43.477718353271484,1996
164,1996-09-20,20035.34716796875,43.75126266479492,1996
165,1996-09-27,20048.99559402466,43.78114318847656,1996
166,1996-10-04,20531.44453048706,44.83681869506836,1996
167,1996-10-11,20531.44453048706,44.81692123413086,1996
168,1996-10-18,20531.44453048706,45.394527435302734,1996
169,1996-10-25,20531.44453048706,44.81692123413086,1996
170,1996-11-01,20531.44453048706,44.996185302734375,1996
171,1996-11-08,23819.40937423706,46.79879379272461,1996
172,1996-11-15,23819.40937423706,47.18723678588867,1996
173,1996-11-22,23819.40937423706,47.91426467895508,1996
174,1996-11-29,23819.40937423706,48.45204544067383,1996
175,1996-12-06,23819.40937423706,47.36647415161133,1996
176,1996-12-13,23819.40937423706,46.72909164428711,1996
177,1996-12-20,23819.40937423706,47.93954086303711,1996
178,1996-12-27,25130.01459884644,48.60009002685547,1996
179,1997-01-03,24137.197216033936,48.09967041015625,1997
180,1997-01-10,25447.71162033081,48.76020431518555,1997
181,1997-01-17,27274.47138595581,49.68098449707031,1997
182,1997-01-24,27274.47138595581,49.16053009033203,1997
183,1997-01-31,27274.47138595581,50.22141647338867,1997
184,1997-02-07,27274.47138595581,50.741859436035156,1997
185,1997-02-14,27274.47138595581,52.00288391113281,1997
186,1997-02-21,27274.47138595581,51.48246383666992,1997
187,1997-02-28,27274.47138595581,50.70183181762695,1997
188,1997-03-07,27274.47138595581,51.78269958496094,1997
189,1997-03-14,27274.47138595581,51.04209899902344,1997
190,1997-03-21,26949.661991119385,50.433868408203125,1997
191,1997-03-28,26456.10962295532,49.50955581665039,1997
192,1997-04-04,26059.10927200317,48.76611328125,1997
193,1997-04-11,25211.45475387573,47.17875671386719,1997
194,1997-04-18,26305.895641326904,49.22825622558594,1997
195,1997-04-25,26295.164470672607,49.20816421508789,1997
196,1997-05-02,27979.73622512817,52.362789154052734,1997
197,1997-05-09,28387.482006073,53.12632369995117,1997
198,1997-05-16,28591.32535934448,53.508113861083984,1997
199,1997-05-23,29127.81463241577,54.51276779174805,1997
200,1997-05-30,29256.586643218998,54.75389862060547,1997
201,1997-06-06,29675.03507614136,55.53750228881836,1997
202,1997-06-13,30823.125705718998,57.6874885559082,1997
203,1997-06-20,30823.125705718998,57.82135772705078,1997
204,1997-06-27,30823.125705718998,57.38764953613281,1997
205,1997-07-04,35199.29550552368,59.42495346069336,1997
206,1997-07-11,35199.29550552368,59.2434196472168,1997
207,1997-07-18,35199.29550552368,58.930747985839844,1997
208,1997-07-25,35199.29550552368,60.695735931396484,1997
209,1997-08-01,36554.09154129028,61.28071594238281,1997
210,1997-08-08,36554.09154129028,60.27219009399414,1997
211,1997-08-15,36554.09154129028,57.95244598388672,1997
212,1997-08-22,36554.09154129028,59.74766540527344,1997
213,1997-08-29,36554.09154129028,58.335689544677734,1997
214,1997-09-05,36554.09154129028,60.120872497558594,1997
215,1997-09-12,36363.98253250122,59.80823516845703,1997
216,1997-09-19,37432.885608673096,61.56624221801758,1997
217,1997-09-26,37432.885608673096,61.20182800292969,1997
218,1997-10-03,37432.885608673096,62.60887908935547,1997
219,1997-10-10,37432.885608673096,62.7607421875,1997
220,1997-10-17,37432.885608673096,61.080360412597656,1997
221,1997-10-24,37321.35034561157,60.898162841796875,1997
222,1997-10-31,37321.35034561157,59.6429328918457,1997
223,1997-11-07,37321.35034561157,60.209815979003906,1997
224,1997-11-14,37321.35034561157,60.29079055786133,1997
225,1997-11-21,38800.10824966431,62.67976379394531,1997
226,1997-11-28,38348.930393218994,61.95090866088867,1997
227,1997-12-05,39677.34683990479,64.09693145751953,1997
228,1997-12-12,39677.34683990479,62.03190994262695,1997
229,1997-12-19,39677.34683990479,61.648658752441406,1997
230,1997-12-26,39677.34683990479,60.998207092285156,1997
231,1998-01-02,39677.34683990479,63.4576530456543,1998
232,1998-01-09,39677.34683990479,60.042884826660156,1998
233,1998-01-16,41394.48131561279,62.644596099853516,1998
234,1998-01-23,41233.51970672608,62.400718688964844,1998
235,1998-01-30,41233.51970672608,63.94546127319336,1998
236,1998-02-06,41233.51970672608,66.0999984741211,1998
237,1998-02-13,41233.51970672608,66.34394836425781,1998
238,1998-02-20,41233.51970672608,67.42121124267578,1998
239,1998-02-27,41233.51970672608,68.37654113769531,1998
240,1998-03-06,41233.51970672608,68.90499114990234,1998
241,1998-03-13,41233.51970672608,69.65707397460938,1998
242,1998-03-20,41233.51970672608,71.67142486572266,1998
243,1998-03-27,41233.51970672608,71.50836181640625,1998
244,1998-04-03,41233.51970672608,73.44482421875,1998
245,1998-04-10,41233.51970672608,72.52754211425781,1998
246,1998-04-17,41233.51970672608,73.24103546142578,1998
247,1998-04-24,41233.51970672608,72.2829360961914,1998
248,1998-05-01,41233.51970672608,73.44482421875,1998
249,1998-05-08,41233.51970672608,72.4867935180664,1998
250,1998-05-15,41233.51970672608,72.4256362915039,1998
251,1998-05-22,41233.51970672608,72.56831359863281,1998
252,1998-05-29,41233.51970672608,71.12104797363281,1998
253,1998-06-05,41233.51970672608,73.05756378173828,1998
254,1998-06-12,40658.66329193115,72.03829956054688,1998
255,1998-06-19,40649.55388641357,72.022216796875,1998
256,1998-06-26,41987.41875457764,74.39425659179688,1998
257,1998-07-03,41987.41875457764,75.15087890625,1998
258,1998-07-10,41987.41875457764,76.21428680419922,1998
259,1998-07-17,41987.41875457764,77.58435821533203,1998
260,1998-07-24,41987.41875457764,74.66011047363281,1998
261,1998-07-31,41987.41875457764,73.14691162109375,1998
262,1998-08-07,41987.41875457764,71.40868377685547,1998
263,1998-08-14,41987.41875457764,69.44554901123047,1998
264,1998-08-21,41987.41875457764,71.04061126708984,1998
265,1998-08-28,41987.41875457764,67.64604949951172,1998
266,1998-09-04,41987.41875457764,63.965171813964844,1998
267,1998-09-11,43677.66527557373,66.54178619384766,1998
268,1998-09-18,44006.85643768311,67.04357147216797,1998
269,1998-09-25,44006.85643768311,68.4595718383789,1998
270,1998-10-02,44006.85643768311,66.14063262939453,1998
271,1998-10-09,44006.85643768311,64.70413208007812,1998
272,1998-10-16,44006.85643768311,69.60874938964844,1998
273,1998-10-23,44006.85643768311,70.16284942626953,1998
274,1998-10-30,44006.85643768311,72.23551177978516,1998
275,1998-11-06,44006.85643768311,74.94435119628906,1998
276,1998-11-13,44006.85643768311,74.3492431640625,1998
277,1998-11-20,44006.85643768311,76.58609008789062,1998
278,1998-11-27,44006.85643768311,78.47402954101562,1998
279,1998-12-04,44006.85643768311,77.73526763916016,1998
280,1998-12-11,44006.85643768311,76.91439819335938,1998
281,1998-12-18,44006.85643768311,78.07585144042969,1998
282,1998-12-25,50220.044578552246,80.83486938476562,1998
283,1999-01-01,50220.044578552246,81.24667358398438,1999
284,1999-01-08,50220.044578552246,84.17042541503906,1999
285,1999-01-15,50220.044578552246,81.94672393798828,1999
286,1999-01-22,50220.044578552246,80.75251770019531,1999
287,1999-01-29,50220.044578552246,84.1086196899414,1999
288,1999-02-05,44565.743309021,81.74081420898438,1999
289,1999-02-12,43877.3932723999,81.45256805419922,1999
290,1999-02-19,44860.745262146,81.8643569946289,1999
291,1999-02-26,43779.08358001709,81.41138458251953,1999
292,1999-03-05,50048.039054870605,84.03659057617188,1999
293,1999-03-12,52924.34453582764,85.24108123779297,1999
294,1999-03-19,53910.99416351318,85.6541976928711,1999
295,1999-03-26,53910.99416351318,84.91117095947266,1999
296,1999-04-02,53910.99416351318,85.42716979980469,1999
297,1999-04-09,56216.14781188965,89.08037567138672,1999
298,1999-04-16,54822.62528991699,86.87195587158203,1999
299,1999-04-23,54822.62528991699,89.69955444335938,1999
300,1999-04-30,54822.62528991699,88.00714874267578,1999
301,1999-05-07,55541.51382446289,89.1629638671875,1999
302,1999-05-14,55040.85583496094,88.35797882080078,1999
303,1999-05-21,55040.85583496094,88.06906127929688,1999
304,1999-05-28,55040.85583496094,85.99473571777344,1999
305,1999-06-04,55040.85583496094,87.98646545410156,1999
306,1999-06-11,53634.79180145264,85.73676300048828,1999
307,1999-06-18,55659.73801422119,88.9766616821289,1999
308,1999-06-25,55659.73801422119,87.24806213378906,1999
309,1999-07-02,58910.33727264404,92.35107421875,1999
310,1999-07-09,59371.8697052002,93.07564544677734,1999
311,1999-07-16,59925.73583984375,93.94512939453125,1999
312,1999-07-23,59925.73583984375,89.92891693115234,1999
313,1999-07-30,59925.73583984375,87.94155883789062,1999
314,1999-08-06,59925.73583984375,86.36824035644531,1999
315,1999-08-13,59925.73583984375,88.21068572998047,1999
316,1999-08-20,59925.73583984375,88.70753479003906,1999
317,1999-08-27,60442.738708496094,89.47351837158203,1999
318,1999-09-03,60848.00547027588,90.07386779785156,1999
319,1999-09-10,60806.085762023926,90.01173400878906,1999
320,1999-09-17,60806.085762023926,88.85359191894531,1999
321,1999-09-24,60806.085762023926,84.86761474609375,1999
322,1999-10-01,60806.085762023926,85.3450927734375,1999
323,1999-10-08,63363.28217315674,88.93658447265625,1999
324,1999-10-15,63363.28217315674,82.95769500732422,1999
325,1999-10-22,63363.28217315674,86.42463684082031,1999
326,1999-10-29,63363.28217315674,91.01261901855469,1999
327,1999-11-05,63363.28217315674,91.5938949584961,1999
328,1999-11-12,63363.28217315674,92.83953857421875,1999
329,1999-11-19,63363.28217315674,94.66639709472656,1999
330,1999-11-26,63363.28217315674,93.96063232421875,1999
331,1999-12-03,63363.28217315674,95.55911254882812,1999
332,1999-12-10,63363.28217315674,94.251220703125,1999
333,1999-12-17,65439.61615753174,95.02362823486328,1999
334,1999-12-24,72236.43842315674,97.55219268798828,1999
335,1999-12-31,72236.43842315674,97.81233215332031,1999
336,2000-01-07,72236.43842315674,97.06315612792969,2000
337,2000-01-14,72236.43842315674,97.874755859375,2000
338,2000-01-21,72236.43842315674,96.18904876708984,2000
339,2000-01-28,72236.43842315674,90.48683166503906,2000
340,2000-02-04,72236.43842315674,94.96123504638672,2000
341,2000-02-11,72236.43842315674,92.35983276367188,2000
342,2000-02-18,72236.43842315674,90.11219787597656,2000
343,2000-02-25,72236.43842315674,88.79072570800781,2000
344,2000-03-03,76457.87046051025,93.98310089111328,2000
345,2000-03-10,75916.44317626953,93.317138671875,2000
346,2000-03-17,75916.44317626953,98.10267639160156,2000
347,2000-03-24,75916.44317626953,102.52581787109375,2000
348,2000-03-31,75916.44317626953,100.39772033691406,2000
349,2000-04-07,75916.44317626953,101.10711669921875,2000
350,2000-04-14,75916.44317626953,90.80024719238281,2000
351,2000-04-21,75916.44317626953,96.01628112792969,2000
352,2000-04-28,75916.44317626953,96.87165832519531,2000
353,2000-05-05,75916.44317626953,95.82847595214844,2000
354,2000-05-12,75916.44317626953,95.34864807128906,2000
355,2000-05-19,75916.44317626953,94.22197723388672,2000
356,2000-05-26,75916.44317626953,92.13558197021484,2000
357,2000-06-02,81325.36127471924,98.70774841308594,2000
358,2000-06-09,81325.36127471924,97.8731918334961,2000
359,2000-06-16,81325.36127471924,98.10360717773438,2000
360,2000-06-23,81325.36127471924,96.61873626708984,2000
361,2000-06-30,81325.36127471924,97.22523498535156,2000
362,2000-07-07,81325.36127471924,99.10742950439453,2000
363,2000-07-14,81325.36127471924,101.21966552734375,2000
364,2000-07-21,81325.36127471924,98.83555603027344,2000
365,2000-07-28,81325.36127471924,95.09214782714844,2000
366,2000-08-04,81325.36127471924,97.95721435546875,2000
367,2000-08-11,81325.36127471924,98.64732360839844,2000
368,2000-08-18,82583.3330154419,100.17399597167969,2000
369,2000-08-25,83444.92072296143,101.21966552734375,2000
370,2000-09-01,83444.92072296143,102.05619049072266,2000
371,2000-09-08,83444.92072296143,100.25762939453125,2000
372,2000-09-15,83444.92072296143,97.95170593261719,2000
373,2000-09-22,83444.92072296143,97.46949005126953,2000
374,2000-09-29,83444.92072296143,96.35832977294922,2000
375,2000-10-06,81957.8390045166,94.63912200927734,2000
376,2000-10-13,79926.64778900146,92.29096221923828,2000
377,2000-10-20,81286.8225402832,93.86343383789062,2000
378,2000-10-27,80924.15106964111,93.44412231445312,2000
379,2000-11-03,82955.23669433594,95.79225158691406,2000
380,2000-11-10,82955.23669433594,91.66200256347656,2000
381,2000-11-17,82955.23669433594,91.6724853515625,2000
382,2000-11-24,82955.23669433594,90.46697998046875,2000
383,2000-12-01,82955.23669433594,88.70585632324219,2000
384,2000-12-08,82955.23669433594,89.87992858886719,2000
385,2000-12-15,82955.23669433594,88.13671875,2000
386,2000-12-22,82935.47937011719,88.11573028564453,2000
387,2000-12-29,83093.78923797607,88.28395080566406,2000
388,2001-01-05,81827.25286102295,86.93804168701172,2001
389,2001-01-12,83608.29092407227,88.83075714111328,2001
390,2001-01-19,84884.72750091553,90.18716430664062,2001
391,2001-01-26,86062.16925811768,91.43843078613281,2001
392,2001-02-02,85381.39590454102,90.71503448486328,2001
393,2001-02-09,83506.96284484863,88.72301483154297,2001
394,2001-02-16,83506.96284484863,87.75397491455078,2001
395,2001-02-23,83506.96284484863,84.09307098388672,2001
396,2001-03-02,83506.96284484863,83.18460083007812,2001
397,2001-03-09,83338.2147064209,83.01632690429688,2001
398,2001-03-16,77911.18519592285,77.60553741455078,2001
399,2001-03-23,77552.46913909912,77.24787902832031,2001
400,2001-03-30,79048.21492767334,78.73915100097656,2001
401,2001-04-06,76753.88456726074,76.45165252685547,2001
402,2001-04-13,80510.09171295166,80.19664764404297,2001
403,2001-04-20,84334.01390838623,84.00910949707031,2001
404,2001-04-27,85200.29057312012,84.87281036376953,2001
405,2001-05-04,86256.07601928711,85.92544555664062,2001
406,2001-05-11,84773.90538024902,84.44770050048828,2001
407,2001-05-18,87880.40311431885,87.54490661621094,2001
408,2001-05-25,86770.4624633789,86.43827056884766,2001
409,2001-06-01,86770.4624633789,85.51384735107422,2001
410,2001-06-08,86770.4624633789,85.696044921875,2001
411,2001-06-15,86770.4624633789,82.45482635498047,2001
412,2001-06-22,86770.4624633789,83.1314926147461,2001
413,2001-06-29,86594.03765106201,82.96234130859375,2001
414,2001-07-06,84088.47269439697,80.56004333496094,2001
415,2001-07-13,86339.94008636475,82.71869659423828,2001
416,2001-07-20,85704.75187683105,82.10970306396484,2001
417,2001-07-27,85330.66379547119,81.75102233886719,2001
418,2001-08-03,86128.1841583252,82.51575469970703,2001
419,2001-08-10,86128.1841583252,80.7225112915039,2001
420,2001-08-17,86128.1841583252,79.00367736816406,2001
421,2001-08-24,86128.1841583252,80.53976440429688,2001
422,2001-08-31,86128.1841583252,77.24430084228516,2001
423,2001-09-07,86128.1841583252,73.56986236572266,2001
424,2001-09-14,86128.1841583252,74.46984100341797,2001
425,2001-09-21,86128.1841583252,66.07553100585938,2001
426,2001-09-28,86128.1841583252,70.93879699707031,2001
427,2001-10-05,88428.79344177246,72.8338623046875,2001
428,2001-10-12,90300.63302612305,74.37570190429688,2001
429,2001-10-19,88527.74955749512,72.91536712646484,2001
430,2001-10-26,90976.81153869627,74.93267822265625,2001
431,2001-11-02,90094.4312286377,74.20587158203125,2001
432,2001-11-09,92955.82270812988,76.56282043457031,2001
433,2001-11-16,94308.10563659668,77.67677307128906,2001
434,2001-11-23,95396.60438537598,78.57337188720703,2001
435,2001-11-30,95396.60438537598,77.4661865234375,2001
436,2001-12-07,95396.60438537598,79.17106628417969,2001
437,2001-12-14,95396.60438537598,76.8412857055664,2001
438,2001-12-21,95396.60438537598,78.34609985351562,2001
439,2001-12-28,95396.60438537598,79.06170654296875,2001
440,2002-01-04,100722.87129211426,80.16586303710938,2002
441,2002-01-11,100722.87129211426,78.33922576904297,2002
442,2002-01-18,100722.87129211426,77.11925506591797,2002
443,2002-01-25,100722.87129211426,77.3918685913086,2002
444,2002-02-01,100722.87129211426,76.7784423828125,2002
445,2002-02-08,100722.87129211426,75.03365325927734,2002
446,2002-02-15,100722.87129211426,75.57889556884766,2002
447,2002-02-22,100722.87129211426,74.72695922851562,2002
448,2002-03-01,104486.92195892334,77.52136993408203,2002
449,2002-03-08,107470.66590118408,79.7364730834961,2002
450,2002-03-15,107465.30141448976,79.73249816894531,2002
451,2002-03-22,105982.98686218262,78.63202667236328,2002
452,2002-03-29,105982.98686218262,78.27660369873047,2002
453,2002-04-05,105982.98686218262,77.02574920654297,2002
454,2002-04-12,105982.98686218262,76.15767669677734,2002
455,2002-04-19,105982.98686218262,77.15562438964844,2002
456,2002-04-26,105982.98686218262,73.4030990600586,2002
457,2002-05-03,105982.98686218262,73.53297424316406,2002
458,2002-05-10,105982.98686218262,72.2616195678711,2002
459,2002-05-17,105982.98686218262,75.80223083496094,2002
460,2002-05-24,105982.98686218262,74.29168701171875,2002
461,2002-05-31,105982.98686218262,73.28687286376953,2002
462,2002-06-07,105982.98686218262,70.63481140136719,2002
463,2002-06-14,105982.98686218262,69.30879974365234,2002
464,2002-06-21,105982.98686218262,68.09722137451172,2002
465,2002-06-28,105982.98686218262,67.87777709960938,2002
466,2002-07-05,105982.98686218262,68.11785888671875,2002
467,2002-07-12,105982.98686218262,63.000946044921875,2002
468,2002-07-19,105982.98686218262,58.1035270690918,2002
469,2002-07-26,105982.98686218262,58.714012145996094,2002
470,2002-08-02,105982.98686218262,59.53024673461914,2002
471,2002-08-09,111477.16426086426,62.616851806640625,2002
472,2002-08-16,113833.54029846191,63.94062805175781,2002
473,2002-08-23,113833.54029846191,64.88719940185547,2002
474,2002-08-30,113833.54029846191,62.95292663574219,2002
475,2002-09-06,113833.54029846191,61.732025146484375,2002
476,2002-09-13,113833.54029846191,61.50565719604492,2002
477,2002-09-20,113833.54029846191,58.11598587036133,2002
478,2002-09-27,113833.54029846191,57.01360321044922,2002
479,2002-10-04,113833.54029846191,55.670082092285156,2002
480,2002-10-11,118565.38189697266,57.985084533691406,2002
481,2002-10-18,124874.48843383788,61.07170486450195,2002
482,2002-10-25,127071.43911743164,62.146549224853516,2002
483,2002-11-01,127170.01184082033,62.19477081298828,2002
484,2002-11-08,126296.86117553712,61.7675895690918,2002
485,2002-11-15,128761.37419128418,62.97331619262695,2002
486,2002-11-22,131606.13526916504,64.36505889892578,2002
487,2002-11-29,132394.73265075684,64.75093078613281,2002
488,2002-12-06,132394.73265075684,63.40739440917969,2002
489,2002-12-13,132394.73265075684,61.55400466918945,2002
490,2002-12-20,132394.73265075684,62.30653762817383,2002
491,2002-12-27,132394.73265075684,60.499454498291016,2002
492,2003-01-03,132394.73265075684,63.2481575012207,2003
493,2003-01-10,132394.73265075684,64.43209838867188,2003
494,2003-01-17,132394.73265075684,62.77046203613281,2003
495,2003-01-24,132394.73265075684,59.80707931518555,2003
496,2003-01-31,132394.73265075684,59.58551788330078,2003
497,2003-02-07,132394.73265075684,57.757652282714844,2003
498,2003-02-14,132394.73265075684,58.26308822631836,2003
499,2003-02-21,132394.73265075684,58.97623062133789,2003
500,2003-02-28,131959.7470703125,58.78236770629883,2003
501,2003-03-07,129504.90126037598,57.68842697143555,2003
502,2003-03-14,130763.42758178712,58.249237060546875,2003
503,2003-03-21,139932.51957702637,62.33529281616211,2003
504,2003-03-28,135315.03828430176,60.27760696411133,2003
505,2003-04-04,137670.5774383545,61.32731246948242,2003
506,2003-04-11,136001.4620513916,60.5835075378418,2003
507,2003-04-18,136001.4620513916,62.258853912353516,2003
508,2003-04-25,136001.4620513916,62.72459411621094,2003
509,2003-05-02,136001.4620513916,64.79618835449219,2003
510,2003-05-09,136001.4620513916,65.15768432617188,2003
511,2003-05-16,136001.4620513916,65.95018768310547,2003
512,2003-05-23,136001.4620513916,65.17855072021484,2003
513,2003-05-30,136001.4620513916,67.39608001708984,2003
514,2003-06-06,136001.4620513916,69.00190734863281,2003
515,2003-06-13,136001.4620513916,69.21045684814453,2003
516,2003-06-20,136001.4620513916,69.3767318725586,2003
517,2003-06-27,136001.4620513916,68.13489532470703,2003
518,2003-07-04,142016.87294006348,68.88839721679688,2003
519,2003-07-11,150372.19911193848,69.93490600585938,2003
520,2003-07-18,146305.88514709473,69.42558288574219,2003
521,2003-07-25,150316.46363830566,69.92792510986328,2003
